orig_geocode,des_geocode,diff
1259,1097,0.08208465576171875
1259,1219,10.191085815429688
1259,1159,13.954399108886719
1259,1307,-1.227508544921875
1259,1157,18.90904998779297
1259,1099,16.465232849121094
1259,1237,1.5430984497070312
1259,1169,67.70276641845703
1259,1309,-1.9101028442382812
1259,1257,3.8725051879882812
1259,1109,111.73131561279297
1259,1465,93.19805145263672
1259,1239,14.878959655761719
1259,1187,28.067527770996094
1259,1324,123.59664154052734
1259,1259,0.0
1259,1189,113.25798797607422
1259,1326,110.72948455810547
1259,1277,-2.4827728271484375
1259,1127,-2.6685256958007812
1259,1279,-3.2795791625976562
1259,1328,170.631591796875
1259,1129,33.986473083496094
1259,1069,-1.0306396484375
1259,1108,79.67195892333984
1259,1217,52.294456481933594
1259,1067,-1.8407211303710938
1259,1445,-5.6202392578125
1189,1705,-52.64714050292969
1189,1156,8.016433715820312
1189,1139,-122.18143463134766
1189,1097,-113.1759033203125
1189,1219,-103.06690216064453
1189,1159,-99.3035888671875
1189,1307,-114.4854965209961
1189,1157,-94.34893798828125
1189,1099,-96.79275512695312
1189,1237,-111.71488952636719
1189,1169,-45.55522155761719
1189,1309,-115.1680908203125
1189,1257,-109.38548278808594
1189,1109,-1.52667236328125
1189,1465,-20.0599365234375
1189,1239,-98.3790283203125
1189,1187,-85.19046020507812
1189,1324,10.338653564453125
1189,1259,-113.25798797607422
1189,1189,0.0
1189,1326,-2.52850341796875
1189,1277,-115.74076080322266
1189,1127,-115.926513671875
1189,1279,-116.53756713867188
1189,1328,57.37361145019531
1189,1129,-79.27151489257812
1189,1069,-114.28862762451172
1189,1108,-33.586029052734375
1189,1217,-60.963531494140625
1189,1067,-115.09870910644531
1189,1445,-118.87822723388672
1326,1705,-50.11863708496094
1326,1156,10.544937133789062
1326,1139,-119.6529312133789
1326,1097,-110.64739990234375
1326,1219,-100.53839874267578
1326,1159,-96.77508544921875
1326,1307,-111.95699310302734
1326,1157,-91.8204345703125
1326,1099,-94.26425170898438
1326,1237,-109.18638610839844
1326,1169,-43.02671813964844
1326,1309,-112.63958740234375
1326,1257,-106.85697937011719
1326,1109,1.0018310546875
1326,1465,-17.53143310546875
1326,1239,-95.85052490234375
1326,1187,-82.66195678710938
1326,1324,12.867156982421875
1326,1259,-110.72948455810547
1326,1189,2.52850341796875
1326,1326,0.0
1326,1277,-113.2122573852539
1326,1127,-113.39801025390625
1326,1279,-114.00906372070312
1326,1328,59.90211486816406
1326,1129,-76.74301147460938
1326,1069,-111.76012420654297
1326,1108,-31.057525634765625
1326,1217,-58.435028076171875
1326,1067,-112.57020568847656
1326,1445,-116.34972381591797
1277,1705,63.09362030029297
1277,1156,123.75719451904297
1277,1139,-6.440673828125
1277,1097,2.5648574829101562
1277,1219,12.673858642578125
1277,1159,16.437171936035156
1277,1307,1.2552642822265625
1277,1157,21.391822814941406
1277,1099,18.94800567626953
1277,1237,4.025871276855469
1277,1169,70.18553924560547
1277,1309,0.5726699829101562
1277,1257,6.355278015136719
1277,1109,114.2140884399414
1277,1465,95.68082427978516
1277,1239,17.361732482910156
1277,1187,30.55030059814453
1277,1324,126.07941436767578
1277,1259,2.4827728271484375
1277,1189,115.74076080322266
1277,1326,113.2122573852539
1277,1277,0.0
1277,1127,-0.18575286865234375
1277,1279,-0.7968063354492188
1277,1328,173.1143798828125
1277,1129,36.46924591064453
1277,1069,1.4521331787109375
1277,1108,82.15473175048828
1277,1217,54.77722930908203
1277,1067,0.6420516967773438
1277,1445,-3.1374664306640625
1127,1705,63.27937316894531
1127,1156,123.94294738769531
1127,1139,-6.254920959472656
1127,1097,2.7506103515625
1127,1219,12.859611511230469
1127,1159,16.6229248046875
1127,1307,1.4410171508789062
1127,1157,21.57757568359375
1127,1099,19.133758544921875
1127,1237,4.2116241455078125
1127,1169,70.37129211425781
1127,1309,0.7584228515625
1127,1257,6.5410308837890625
1127,1109,114.39984130859375
1127,1465,95.8665771484375
1127,1239,17.5474853515625
1127,1187,30.736053466796875
1127,1324,126.26516723632812
1127,1259,2.6685256958007812
1127,1189,115.926513671875
1127,1326,113.39801025390625
1127,1277,0.18575286865234375
1127,1127,0.0
1127,1279,-0.611053466796875
1127,1328,173.3001251220703
1127,1129,36.654998779296875
1127,1069,1.6378860473632812
1127,1108,82.34048461914062
1127,1217,54.962982177734375
1127,1067,0.8278045654296875
1127,1445,-2.9517135620117188
1279,1705,63.89042663574219
1279,1156,124.55400085449219
1279,1139,-5.643867492675781
1279,1097,3.361663818359375
1279,1219,13.470664978027344
1279,1159,17.233978271484375
1279,1307,2.0520706176757812
1279,1157,22.188629150390625
1279,1099,19.74481201171875
1279,1237,4.8226776123046875
1279,1169,70.98234558105469
1279,1309,1.369476318359375
1279,1257,7.1520843505859375
1279,1109,115.01089477539062
1279,1465,96.47763061523438
1279,1239,18.158538818359375
1279,1187,31.34710693359375
1279,1324,126.876220703125
1279,1259,3.2795791625976562
1279,1189,116.53756713867188
