orig_geocode,des_geocode,diff
16548,12683,1.1150550842285156
16548,12623,-3.932025909423828
16548,12555,-12.64444351196289
16548,12587,-13.475292205810547
16548,12527,-6.331523895263672
16548,12524,-4.415126800537109
16548,12559,-7.634059906005859
16548,12557,-15.682273864746094
16548,14167,-7.075984954833984
16548,14163,-2.4415855407714844
16548,14165,-9.42386245727539
16548,14193,-11.031806945800781
16548,14169,-4.783908843994141
16548,14059,-13.670780181884766
16548,14089,-15.759109497070312
16548,14129,-3.7396469116210938
16548,14057,-16.03558349609375
16548,14199,-1.6005210876464844
16548,14109,-10.269512176513672
16548,14055,3.090045928955078
16548,14052,11.938404083251953
16548,14050,14.284412384033203
16548,14612,-21.073413848876953
16548,14513,-18.202388763427734
16548,15366,0.9395256042480469
16548,10825,-8.548866271972656
16548,12349,-5.83343505859375
16548,12109,0.20397186279296875
16548,12105,-8.118858337402344
16548,12103,-6.557956695556641
16548,12099,-5.187400817871094
16548,10829,-6.542335510253906
16548,10827,-6.785831451416016
16548,14195,3.534015655517578
16548,10715,-11.626792907714844
16548,14197,-6.528251647949219
16548,12159,-6.690162658691406
16548,12161,-2.242462158203125
16548,12157,1.1180763244628906
16548,12163,-4.318561553955078
16548,12169,2.929931640625
16548,12165,-4.374210357666016
16548,12203,-2.5666122436523438
16548,12205,-3.0767974853515625
16548,12167,-7.872348785400391
16548,12209,-9.066436767578125
16548,12279,-3.7078895568847656
16548,12247,-9.603412628173828
16548,12207,-8.33267593383789
16548,12107,-1.778045654296875
16548,12277,-6.231426239013672
16548,12249,-1.6882743835449219
16548,12305,-6.043182373046875
16548,12309,-8.03558349609375
16548,12307,-5.128665924072266
13599,16548,15.016284942626953
13599,13599,0.0
13599,13505,10.665252685546875
13599,13595,1.2916831970214844
13599,10789,3.0247650146484375
13599,13597,-3.905742645263672
13599,13589,1.6784934997558594
13599,13503,-2.313343048095703
13599,13591,-4.276859283447266
13599,13593,-0.4788780212402344
13599,13509,0.47080230712890625
13599,13507,-1.35540771484375
13599,10409,13.01312255859375
13599,13581,-2.9840469360351562
13599,13585,-0.3041839599609375
13599,13583,-2.0792999267578125
13599,10319,3.085601806640625
13599,13587,-0.7439308166503906
13599,13437,7.938632965087891
13599,10318,3.7843399047851562
13599,13439,11.243461608886719
13599,13403,0.7657089233398438
13599,13409,8.907028198242188
13599,13407,8.890754699707031
13599,13405,-4.083156585693359
13599,13435,8.71346664428711
13599,13467,6.5255584716796875
13599,13465,16.029224395751953
13599,13469,9.924427032470703
13599,13629,-0.23978805541992188
13599,13627,-1.8150634765625
13599,13355,16.886798858642578
13599,13357,10.562942504882812
13599,13347,5.096668243408203
13599,13351,4.7183837890625
13599,13353,5.468044281005859
13599,13349,4.99957275390625
13599,13359,8.036121368408203
13599,13159,13.329261779785156
13599,13129,12.310882568359375
13599,13187,8.910701751708984
13599,13125,19.042461395263672
13599,13156,12.143394470214844
13599,13189,16.086483001708984
13599,13127,13.551883697509766
13599,13158,9.915473937988281
13599,13051,18.50912094116211
13599,13057,23.51513671875
13599,13059,22.67302703857422
13599,12435,4.603691101074219
13599,13088,18.88768768310547
13599,12487,0.11255264282226562
13599,13053,23.678855895996094
13599,13089,13.014930725097656
13599,13055,21.865116119384766
13599,13086,15.775802612304688
13599,10787,5.739215850830078
13599,10781,5.008869171142578
13599,12489,-3.4275970458984375
13599,10783,2.9037704467773438
13599,12589,4.163238525390625
13599,10785,0.9556846618652344
13599,10777,4.546653747558594
13599,10779,5.840930938720703
13599,10717,9.494770050048828
13599,10719,7.388706207275391
13599,10707,4.625774383544922
13599,10585,5.042652130126953
13599,10589,-1.2939872741699219
13599,10625,5.244724273681641
13599,10587,1.0718421936035156
13599,10623,1.9946403503417969
13599,10627,3.0584678649902344
13599,10629,8.251777648925781
13599,10559,2.2166061401367188
13599,10557,2.0111923217773438
13599,10555,5.820972442626953
13599,10553,-1.8979988098144531
13599,10551,3.6953468322753906
13599,12526,6.3255157470703125
13599,10117,5.988441467285156
13599,10119,9.341747283935547
13599,10115,5.13995361328125
13599,10179,4.850055694580078
13599,10178,10.956405639648438
13599,10963,1.8733901977539062
13599,10997,-0.10572052001953125
13599,10969,-0.18193435668945312
13599,10965,17.54735565185547
13599,10961,8.412864685058594
13599,10967,4.168659210205078
13599,10999,4.243198394775391
13599,10435,21.21778106689453
13599,10439,26.12411880493164
13599,10437,20.750308990478516
13599,10405,19.38391876220703
13599,10407,13.524410247802734
13599,10245,-2.2387008666992188
13599,10249,10.979995727539062
13599,10243,4.488285064697266
13599,10247,8.89541244506836
13599,10369,20.416893005371094
13599,10823,11.687129974365234
13599,10367,16.4876708984375
13599,10365,14.4654541015625
13599,10317,-0.9774818420410156
13599,10315,12.84713363647461
13599,10713,9.537612915039062
13599,10711,6.860603332519531
13599,10709,3.2234573364257812
13599,12043,6.8985137939453125
13599,12055,0.2203216552734375
13599,12049,24.094486236572266
13599,12047,7.73785400390625
13599,12059,2.383464813232422
13599,12053,16.444053649902344
13599,12051,15.242996215820312
13599,12045,6.56622314453125
13599,12057,-1.1273689270019531
13599,12347,8.989875793457031
13599,12359,9.473934173583984
13599,12351,9.088939666748047
13599,12437,1.2004623413085938
13599,12353,8.474422454833984
13599,12101,13.425708770751953
13599,12357,-0.7636260986328125
13599,12355,8.143318176269531
13599,12439,0.14847564697265625
13599,12459,2.502544403076172
13599,12679,23.087799072265625
13599,12687,21.262615203857422
13599,14053,28.92131805419922
13599,12685,25.16667938232422
13599,12681,13.620716094970703
13599,12689,26.575016021728516
13599,12627,18.812896728515625
13599,12629,17.592823028564453
13599,12619,17.02346420288086
13599,12621,14.508541107177734
13599,12683,16.13134002685547
13599,12623,11.084259033203125
13599,12555,2.3718414306640625
13599,12587,1.5409927368164062
13599,12527,8.684761047363281
13599,12524,10.601158142089844
13599,12559,7.382225036621094
13599,12557,-0.6659889221191406
13599,14167,7.940299987792969
13599,14163,12.574699401855469
13599,14165,5.5924224853515625
13599,14193,3.984477996826172
13599,14169,10.232376098632812
13599,14059,1.3455047607421875
13599,14089,-0.7428245544433594
13599,14129,11.27663803100586
13599,14057,-1.0192985534667969
13599,14199,13.415763854980469
13599,14109,4.746772766113281
13599,14055,18.10633087158203
13599,14052,26.954689025878906
13599,14050,29.300697326660156
13599,14612,-6.05712890625
13599,14513,-3.1861038208007812
13599,15366,15.955810546875
13599,10825,6.467418670654297
13599,12349,9.182849884033203
13599,12109,15.220256805419922
13599,12105,6.897426605224609
13599,12103,8.458328247070312
13599,12099,9.82888412475586
13599,10829,8.473949432373047
13599,10827,8.230453491210938
13599,14195,18.55030059814453
13599,10715,3.3894920349121094
13599,14197,8.488033294677734
13599,12159,8.326122283935547
13599,12161,12.773822784423828
13599,12157,16.134361267089844
13599,12163,10.697723388671875
13599,12169,17.946216583251953
13599,12165,10.642074584960938
13599,12203,12.44967269897461
13599,12205,11.93948745727539
13599,12167,7.1439361572265625
13599,12209,5.949848175048828
13599,12279,11.308395385742188
13599,12247,5.412872314453125
13599,12207,6.6836090087890625
13599,12107,13.238239288330078
13599,12277,8.784858703613281
13599,12249,13.328010559082031
13599,12305,8.973102569580078
13599,12309,6.980701446533203
13599,12307,9.887619018554688
13505,16548,4.351032257080078
13505,13599,-10.665252685546875
13505,13505,0.0
13505,13595,-9.37356948852539
13505,10789,-7.6404876708984375
13505,13597,-14.570995330810547
13505,13589,-8.986759185791016
13505,13503,-12.978595733642578
13505,13591,-14.94211196899414
13505,13593,-11.14413070678711
13505,13509,-10.194450378417969
13505,13507,-12.020660400390625
13505,10409,2.347869873046875
13505,13581,-13.649299621582031
13505,13585,-10.969436645507812
13505,13583,-12.744552612304688
13505,10319,-7.57965087890625
13505,13587,-11.409183502197266
13505,13437,-2.7266197204589844
13505,10318,-6.880912780761719
13505,13439,0.5782089233398438
13505,13403,-9.899543762207031
13505,13409,-1.7582244873046875
13505,13407,-1.7744979858398438
13505,13405,-14.748409271240234
13505,13435,-1.9517860412597656
13505,13467,-4.1396942138671875
13505,13465,5.363971710205078
13505,13469,-0.7408256530761719
13505,13629,-10.905040740966797
13505,13627,-12.480316162109375
13505,13355,6.221546173095703
13505,13357,-0.1023101806640625
13505,13347,-5.568584442138672
13505,13351,-5.946868896484375
13505,13353,-5.197208404541016
13505,13349,-5.665679931640625
13505,13359,-2.629131317138672
13505,13159,2.6640090942382812
13505,13129,1.6456298828125
13505,13187,-1.7545509338378906
13505,13125,8.377208709716797
13505,13156,1.4781417846679688
13505,13189,5.421230316162109
13505,13127,2.8866310119628906
13505,13158,-0.7497787475585938
13505,13051,7.843868255615234
13505,13057,12.849884033203125
13505,13059,12.007774353027344
13505,12435,-6.061561584472656
13505,13088,8.222434997558594
13505,12487,-10.55270004272461
13505,13053,13.013603210449219
13505,13089,2.3496780395507812
13505,13055,11.19986343383789
13505,13086,5.1105499267578125
13505,10787,-4.926036834716797
13505,10781,-5.656383514404297
13505,12489,-14.092849731445312
13505,10783,-7.761482238769531
13505,12589,-6.50201416015625
13505,10785,-9.70956802368164
13505,10777,-6.118598937988281
13505,10779,-4.824321746826172
13505,10717,-1.1704826354980469
13505,10719,-3.2765464782714844
13505,10707,-6.039478302001953
13505,10585,-5.622600555419922
13505,10589,-11.959239959716797
13505,10625,-5.420528411865234
13505,10587,-9.59341049194336
13505,10623,-8.670612335205078
13505,10627,-7.606784820556641
13505,10629,-2.4134750366210938
13505,10559,-8.448646545410156
13505,10557,-8.654060363769531
13505,10555,-4.844280242919922
13505,10553,-12.563251495361328
13505,10551,-6.969905853271484
13505,12526,-4.3397369384765625
13505,10117,-4.676811218261719
13505,10119,-1.3235054016113281
13505,10115,-5.525299072265625
13505,10179,-5.815196990966797
13505,10178,0.2911529541015625
13505,10963,-8.791862487792969
13505,10997,-10.770973205566406
13505,10969,-10.847187042236328
13505,10965,6.882102966308594
13505,10961,-2.2523880004882812
13505,10967,-6.496593475341797
13505,10999,-6.422054290771484
13505,10435,10.552528381347656
13505,10439,15.458866119384766
13505,10437,10.08505630493164
13505,10405,8.718666076660156
13505,10407,2.8591575622558594
13505,10245,-12.903953552246094
13505,10249,0.3147430419921875
13505,10243,-6.176967620849609
13505,10247,-1.7698402404785156
13505,10369,9.751640319824219
13505,10823,1.0218772888183594
13505,10367,5.822418212890625
13505,10365,3.800201416015625
13505,10317,-11.64273452758789
13505,10315,2.1818809509277344
13505,10713,-1.1276397705078125
13505,10711,-3.8046493530273438
13505,10709,-7.441795349121094
13505,12043,-3.7667388916015625
13505,12055,-10.444931030273438
13505,12049,13.42923355102539
13505,12047,-2.927398681640625
13505,12059,-8.281787872314453
13505,12053,5.778800964355469
13505,12051,4.5777435302734375
13505,12045,-4.099029541015625
13505,12057,-11.792621612548828
13505,12347,-1.6753768920898438
13505,12359,-1.1913185119628906
13505,12351,-1.5763130187988281
13505,12437,-9.464790344238281
13505,12353,-2.1908302307128906
13505,12101,2.760456085205078
13505,12357,-11.428878784179688
13505,12355,-2.5219345092773438
13505,12439,-10.516777038574219
13505,12459,-8.162708282470703
13505,12679,12.42254638671875
13505,12687,10.597362518310547
13505,14053,18.256065368652344
13505,12685,14.501426696777344
13505,12681,2.955463409423828
13505,12689,15.90976333618164
13505,12627,8.14764404296875
13505,12629,6.927570343017578
13505,12619,6.358211517333984
13505,12621,3.8432884216308594
13505,12683,5.466087341308594
13505,12623,0.41900634765625
13505,12555,-8.293411254882812
13505,12587,-9.124259948730469
13505,12527,-1.9804916381835938
13505,12524,-0.06409454345703125
13505,12559,-3.2830276489257812
13505,12557,-11.331241607666016
13505,14167,-2.7249526977539062
13505,14163,1.9094467163085938
13505,14165,-5.0728302001953125
13505,14193,-6.680774688720703
13505,14169,-0.4328765869140625
13505,14059,-9.319747924804688
13505,14089,-11.408077239990234
13505,14129,0.6113853454589844
13505,14057,-11.684551239013672
13505,14199,2.7505111694335938
13505,14109,-5.918479919433594
13505,14055,7.441078186035156
13505,14052,16.28943634033203
13505,14050,18.63544464111328
13505,14612,-16.722381591796875
13505,14513,-13.851356506347656
13505,15366,5.290557861328125
13505,10825,-4.197834014892578
13505,12349,-1.4824028015136719
13505,12109,4.555004119873047
13505,12105,-3.7678260803222656
13505,12103,-2.2069244384765625
13505,12099,-0.8363685607910156
13505,10829,-2.191303253173828
13505,10827,-2.4347991943359375
13505,14195,7.885047912597656
13505,10715,-7.275760650634766
13505,14197,-2.1772193908691406
13505,12159,-2.339130401611328
13505,12161,2.108570098876953
13505,12157,5.469108581542969
13505,12163,0.032470703125
13505,12169,7.280963897705078
13505,12165,-0.0231781005859375
13505,12203,1.7844200134277344
13505,12205,1.2742347717285156
13505,12167,-3.5213165283203125
13505,12209,-4.715404510498047
13505,12279,0.6431427001953125
13505,12247,-5.25238037109375
13505,12207,-3.9816436767578125
13505,12107,2.572986602783203
13505,12277,-1.8803939819335938
13505,12249,2.6627578735351562
13505,12305,-1.6921501159667969
13505,12309,-3.684551239013672
13505,12307,-0.7776336669921875
13595,16548,13.724601745605469
13595,13599,-1.2916831970214844
13595,13505,9.37356948852539
13595,13595,0.0
13595,10789,1.7330818176269531
13595,13597,-5.197425842285156
13595,13589,0.386810302734375
13595,13503,-3.6050262451171875
13595,13591,-5.56854248046875
13595,13593,-1.7705612182617188
13595,13509,-0.8208808898925781
13595,13507,-2.6470909118652344
13595,10409,11.721439361572266
13595,13581,-4.275730133056641
13595,13585,-1.5958671569824219
13595,13583,-3.370983123779297
13595,10319,1.7939186096191406
13595,13587,-2.035614013671875
13595,13437,6.646949768066406
13595,10318,2.492656707763672
13595,13439,9.951778411865234
13595,13403,-0.5259742736816406
13595,13409,7.615345001220703
13595,13407,7.599071502685547
13595,13405,-5.374839782714844
13595,13435,7.421783447265625
13595,13467,5.233875274658203
13595,13465,14.737541198730469
13595,13469,8.632743835449219
13595,13629,-1.5314712524414062
13595,13627,-3.1067466735839844
13595,13355,15.595115661621094
13595,13357,9.271259307861328
13595,13347,3.8049850463867188
13595,13351,3.4267005920410156
13595,13353,4.176361083984375
13595,13349,3.7078895568847656
13595,13359,6.744438171386719
13595,13159,12.037578582763672
13595,13129,11.01919937133789
13595,13187,7.6190185546875
13595,13125,17.750778198242188
13595,13156,10.85171127319336
13595,13189,14.7947998046875
13595,13127,12.260200500488281
13595,13158,8.623790740966797
13595,13051,17.217437744140625
13595,13057,22.223453521728516
13595,13059,21.381343841552734
13595,12435,3.3120079040527344
13595,13088,17.596004486083984
13595,12487,-1.1791305541992188
13595,13053,22.38717269897461
13595,13089,11.723247528076172
13595,13055,20.57343292236328
13595,13086,14.484119415283203
13595,10787,4.447532653808594
13595,10781,3.7171859741210938
13595,12489,-4.719280242919922
13595,10783,1.6120872497558594
13595,12589,2.8715553283691406
13595,10785,-0.33599853515625
13595,10777,3.2549705505371094
13595,10779,4.549247741699219
13595,10717,8.203086853027344
13595,10719,6.097023010253906
13595,10707,3.3340911865234375
13595,10585,3.7509689331054688
13595,10589,-2.5856704711914062
13595,10625,3.9530410766601562
13595,10587,-0.21984100341796875
13595,10623,0.7029571533203125
13595,10627,1.76678466796875
13595,10629,6.960094451904297
13595,10559,0.9249229431152344
13595,10557,0.7195091247558594
13595,10555,4.529289245605469
13595,10553,-3.1896820068359375
13595,10551,2.4036636352539062
13595,12526,5.033832550048828
13595,10117,4.696758270263672
13595,10119,8.050064086914062
13595,10115,3.8482704162597656
13595,10179,3.5583724975585938
13595,10178,9.664722442626953
13595,10963,0.5817070007324219
13595,10997,-1.3974037170410156
13595,10969,-1.4736175537109375
13595,10965,16.255672454833984
13595,10961,7.121181488037109
13595,10967,2.8769760131835938
13595,10999,2.9515151977539062
13595,10435,19.926097869873047
13595,10439,24.832435607910156
13595,10437,19.45862579345703
13595,10405,18.092235565185547
13595,10407,12.23272705078125
13595,10245,-3.530384063720703
13595,10249,9.688312530517578
13595,10243,3.1966018676757812
13595,10247,7.603729248046875
13595,10369,19.12520980834961
13595,10823,10.39544677734375
13595,10367,15.195987701416016
13595,10365,13.173770904541016
13595,10317,-2.2691650390625
13595,10315,11.555450439453125
13595,10713,8.245929718017578
13595,10711,5.568920135498047
13595,10709,1.9317741394042969
13595,12043,5.606830596923828
13595,12055,-1.0713615417480469
13595,12049,22.80280303955078
13595,12047,6.446170806884766
13595,12059,1.0917816162109375
13595,12053,15.15237045288086
13595,12051,13.951313018798828
13595,12045,5.274539947509766
13595,12057,-2.4190521240234375
13595,12347,7.698192596435547
13595,12359,8.1822509765625
13595,12351,7.7972564697265625
13595,12437,-0.09122085571289062
13595,12353,7.1827392578125
13595,12101,12.134025573730469
13595,12357,-2.055309295654297
13595,12355,6.851634979248047
13595,12439,-1.1432075500488281
13595,12459,1.2108612060546875
13595,12679,21.79611587524414
13595,12687,19.970932006835938
13595,14053,27.629634857177734
13595,12685,23.874996185302734
13595,12681,12.329032897949219
13595,12689,25.28333282470703
13595,12627,17.52121353149414
13595,12629,16.30113983154297
13595,12619,15.731781005859375
13595,12621,13.21685791015625
13595,12683,14.839656829833984
13595,12623,9.79257583618164
13595,12555,1.0801582336425781
13595,12587,0.24930953979492188
13595,12527,7.393077850341797
13595,12524,9.30947494506836
13595,12559,6.090541839599609
13595,12557,-1.957672119140625
13595,14167,6.648616790771484
13595,14163,11.283016204833984
13595,14165,4.300739288330078
13595,14193,2.6927947998046875
13595,14169,8.940692901611328
13595,14059,0.053821563720703125
13595,14089,-2.0345077514648438
13595,14129,9.984954833984375
13595,14057,-2.3109817504882812
13595,14199,12.124080657958984
13595,14109,3.455089569091797
13595,14055,16.814647674560547
13595,14052,25.663005828857422
13595,14050,28.009014129638672
13595,14612,-7.348812103271484
13595,14513,-4.477787017822266
13595,15366,14.664127349853516
13595,10825,5.1757354736328125
13595,12349,7.891166687011719
13595,12109,13.928573608398438
13595,12105,5.605743408203125
13595,12103,7.166645050048828
13595,12099,8.537200927734375
13595,10829,7.1822662353515625
13595,10827,6.938770294189453
13595,14195,17.258617401123047
13595,10715,2.097808837890625
13595,14197,7.19635009765625
13595,12159,7.0344390869140625
13595,12161,11.482139587402344
13595,12157,14.84267807006836
13595,12163,9.40604019165039
13595,12169,16.65453338623047
13595,12165,9.350391387939453
13595,12203,11.157989501953125
13595,12205,10.647804260253906
13595,12167,5.852252960205078
13595,12209,4.658164978027344
13595,12279,10.016712188720703
13595,12247,4.121189117431641
13595,12207,5.391925811767578
13595,12107,11.946556091308594
13595,12277,7.493175506591797
13595,12249,12.036327362060547
13595,12305,7.681419372558594
13595,12309,5.689018249511719
13595,12307,8.595935821533203
10789,16548,11.991519927978516
10789,13599,-3.0247650146484375
10789,13505,7.6404876708984375
10789,13595,-1.7330818176269531
10789,10789,0.0
10789,13597,-6.930507659912109
10789,13589,-1.3462715148925781
10789,13503,-5.338108062744141
10789,13591,-7.301624298095703
10789,13593,-3.503643035888672
10789,13509,-2.5539627075195312
10789,13507,-4.3801727294921875
10789,10409,9.988357543945312
10789,13581,-6.008811950683594
10789,13585,-3.328948974609375
10789,13583,-5.10406494140625
10789,10319,0.0608367919921875
10789,13587,-3.768695831298828
10789,13437,4.913867950439453
10789,10318,0.7595748901367188
10789,13439,8.218696594238281
10789,13403,-2.2590560913085938
10789,13409,5.88226318359375
10789,13407,5.865989685058594
10789,13405,-7.107921600341797
10789,13435,5.688701629638672
10789,13467,3.50079345703125
10789,13465,13.004459381103516
10789,13469,6.899662017822266
10789,13629,-3.2645530700683594
10789,13627,-4.8398284912109375
10789,13355,13.86203384399414
10789,13357,7.538177490234375
10789,13347,2.0719032287597656
10789,13351,1.6936187744140625
10789,13353,2.443279266357422
10789,13349,1.9748077392578125
10789,13359,5.011356353759766
10789,13159,10.304496765136719
10789,13129,9.286117553710938
10789,13187,5.885936737060547
10789,13125,16.017696380615234
10789,13156,9.118629455566406
10789,13189,13.061717987060547
10789,13127,10.527118682861328
10789,13158,6.890708923339844
10789,13051,15.484355926513672
10789,13057,20.490371704101562
10789,13059,19.64826202392578
10789,12435,1.5789260864257812
10789,13088,15.862922668457031
10789,12487,-2.912212371826172
10789,13053,20.654090881347656
10789,13089,9.990165710449219
10789,13055,18.840351104736328
10789,13086,12.75103759765625
10789,10787,2.7144508361816406
10789,10781,1.9841041564941406
10789,12489,-6.452362060546875
10789,10783,-0.12099456787109375
10789,12589,1.1384735107421875
10789,10785,-2.069080352783203
10789,10777,1.5218887329101562
10789,10779,2.8161659240722656
10789,10717,6.470005035400391
10789,10719,4.363941192626953
10789,10707,1.6010093688964844
10789,10585,2.0178871154785156
10789,10589,-4.318752288818359
10789,10625,2.219959259033203
10789,10587,-1.9529228210449219
10789,10623,-1.0301246643066406
10789,10627,0.033702850341796875
10789,10629,5.227012634277344
10789,10559,-0.8081588745117188
10789,10557,-1.0135726928710938
10789,10555,2.7962074279785156
10789,10553,-4.922763824462891
10789,10551,0.6705818176269531
10789,12526,3.300750732421875
10789,10117,2.9636764526367188
10789,10119,6.316982269287109
10789,10115,2.1151885986328125
10789,10179,1.8252906799316406
10789,10178,7.931640625
10789,10963,-1.1513748168945312
10789,10997,-3.1304855346679688
10789,10969,-3.2066993713378906
10789,10965,14.522590637207031
10789,10961,5.388099670410156
10789,10967,1.1438941955566406
10789,10999,1.2184333801269531
10789,10435,18.193016052246094
10789,10439,23.099353790283203
10789,10437,17.725543975830078
10789,10405,16.359153747558594
10789,10407,10.499645233154297
10789,10245,-5.263465881347656
10789,10249,7.955230712890625
10789,10243,1.4635200500488281
10789,10247,5.870647430419922
10789,10369,17.392127990722656
10789,10823,8.662364959716797
10789,10367,13.462905883789062
10789,10365,11.440689086914062
10789,10317,-4.002246856689453
10789,10315,9.822368621826172
10789,10713,6.512847900390625
10789,10711,3.8358383178710938
10789,10709,0.19869232177734375
10789,12043,3.873748779296875
10789,12055,-2.804443359375
10789,12049,21.069721221923828
10789,12047,4.7130889892578125
10789,12059,-0.6413002014160156
10789,12053,13.419288635253906
10789,12051,12.218231201171875
10789,12045,3.5414581298828125
10789,12057,-4.152133941650391
10789,12347,5.965110778808594
10789,12359,6.449169158935547
10789,12351,6.064174652099609
10789,12437,-1.8243026733398438
10789,12353,5.449657440185547
10789,12101,10.400943756103516
10789,12357,-3.78839111328125
10789,12355,5.118553161621094
10789,12439,-2.8762893676757812
10789,12459,-0.5222206115722656
10789,12679,20.063034057617188
10789,12687,18.237850189208984
10789,14053,25.89655303955078
10789,12685,22.14191436767578
10789,12681,10.595951080322266
10789,12689,23.550251007080078
10789,12627,15.788131713867188
10789,12629,14.568058013916016
10789,12619,13.998699188232422
10789,12621,11.483776092529297
10789,12683,13.106575012207031
10789,12623,8.059494018554688
10789,12555,-0.652923583984375
10789,12587,-1.4837722778320312
10789,12527,5.659996032714844
10789,12524,7.576393127441406
10789,12559,4.357460021972656
10789,12557,-3.690753936767578
10789,14167,4.915534973144531
10789,14163,9.549934387207031
10789,14165,2.567657470703125
10789,14193,0.9597129821777344
10789,14169,7.207611083984375
10789,14059,-1.67926025390625
10789,14089,-3.767589569091797
10789,14129,8.251873016357422
10789,14057,-4.044063568115234
10789,14199,10.390998840332031
10789,14109,1.7220077514648438
10789,14055,15.081565856933594
10789,14052,23.92992401123047
10789,14050,26.27593231201172
10789,14612,-9.081893920898438
10789,14513,-6.210868835449219
10789,15366,12.931045532226562
10789,10825,3.4426536560058594
10789,12349,6.158084869384766
10789,12109,12.195491790771484
10789,12105,3.872661590576172
10789,12103,5.433563232421875
10789,12099,6.804119110107422
10789,10829,5.449184417724609
10789,10827,5.2056884765625
10789,14195,15.525535583496094
10789,10715,0.3647270202636719
10789,14197,5.463268280029297
10789,12159,5.301357269287109
10789,12161,9.74905776977539
10789,12157,13.109596252441406
