orig_geocode,des_geocode,diff
34246,34246,0.0
34246,34225,43.904876708984375
34246,34117,0.551055908203125
34246,34130,17.73492431640625
34246,34119,5.206268310546875
34246,34121,-6.7060394287109375
34246,34127,-9.737060546875
34246,34134,-22.232284545898438
34246,34132,-2.2581939697265625
34246,34131,49.666015625
34246,34128,17.632354736328125
34246,34125,-41.60284423828125
34246,34123,-35.95960998535156
34225,34246,-43.904876708984375
34225,34225,0.0
34225,34117,-43.35382080078125
34225,34130,-26.169952392578125
34225,34119,-38.6986083984375
34225,34121,-50.61091613769531
34225,34127,-53.641937255859375
34225,34134,-66.13716125488281
34225,34132,-46.16307067871094
34225,34131,5.761138916015625
34225,34128,-26.27252197265625
34225,34125,-85.50772094726562
34225,34123,-79.86448669433594
34117,34246,-0.551055908203125
34117,34225,43.35382080078125
34117,34117,0.0
34117,34130,17.183868408203125
34117,34119,4.65521240234375
34117,34121,-7.2570953369140625
34117,34127,-10.288116455078125
34117,34134,-22.783340454101562
34117,34132,-2.8092498779296875
34117,34131,49.114959716796875
34117,34128,17.081298828125
34117,34125,-42.153900146484375
34117,34123,-36.51066589355469
34130,34246,-17.73492431640625
34130,34225,26.169952392578125
34130,34117,-17.183868408203125
34130,34130,0.0
34130,34119,-12.528656005859375
34130,34121,-24.440963745117188
34130,34127,-27.47198486328125
34130,34134,-39.96720886230469
34130,34132,-19.993118286132812
34130,34131,31.93109130859375
34130,34128,-0.102569580078125
34130,34125,-59.3377685546875
34130,34123,-53.69453430175781
34119,34246,-5.206268310546875
34119,34225,38.6986083984375
34119,34117,-4.65521240234375
34119,34130,12.528656005859375
34119,34119,0.0
34119,34121,-11.912307739257812
34119,34127,-14.943328857421875
34119,34134,-27.438552856445312
34119,34132,-7.4644622802734375
34119,34131,44.459747314453125
34119,34128,12.42608642578125
34119,34125,-46.809112548828125
34119,34123,-41.16587829589844
34121,34246,6.7060394287109375
34121,34225,50.61091613769531
34121,34117,7.2570953369140625
34121,34130,24.440963745117188
34121,34119,11.912307739257812
34121,34121,0.0
34121,34127,-3.0310211181640625
34121,34134,-15.5262451171875
34121,34132,4.447845458984375
34121,34131,56.37205505371094
34121,34128,24.338394165039062
34121,34125,-34.89680480957031
34121,34123,-29.253570556640625
34127,34246,9.737060546875
34127,34225,53.641937255859375
34127,34117,10.288116455078125
34127,34130,27.47198486328125
34127,34119,14.943328857421875
34127,34121,3.0310211181640625
34127,34127,0.0
34127,34134,-12.495223999023438
34127,34132,7.4788665771484375
34127,34131,59.403076171875
34127,34128,27.369415283203125
34127,34125,-31.86578369140625
34127,34123,-26.222549438476562
34134,34246,22.232284545898438
34134,34225,66.13716125488281
34134,34117,22.783340454101562
34134,34130,39.96720886230469
34134,34119,27.438552856445312
34134,34121,15.5262451171875
34134,34127,12.495223999023438
34134,34134,0.0
34134,34132,19.974090576171875
34134,34131,71.89830017089844
34134,34128,39.86463928222656
34134,34125,-19.370559692382812
34134,34123,-13.727325439453125
34132,34246,2.2581939697265625
34132,34225,46.16307067871094
34132,34117,2.8092498779296875
34132,34130,19.993118286132812
34132,34119,7.4644622802734375
34132,34121,-4.447845458984375
34132,34127,-7.4788665771484375
34132,34134,-19.974090576171875
34132,34132,0.0
34132,34131,51.92420959472656
34132,34128,19.890548706054688
34132,34125,-39.34465026855469
34132,34123,-33.701416015625
34131,34246,-49.666015625
34131,34225,-5.761138916015625
34131,34117,-49.114959716796875
34131,34130,-31.93109130859375
34131,34119,-44.459747314453125
34131,34121,-56.37205505371094
34131,34127,-59.403076171875
34131,34134,-71.89830017089844
34131,34132,-51.92420959472656
34131,34131,0.0
34131,34128,-32.033660888671875
34131,34125,-91.26885986328125
34131,34123,-85.62562561035156
34128,34246,-17.632354736328125
34128,34225,26.27252197265625
34128,34117,-17.081298828125
34128,34130,0.102569580078125
34128,34119,-12.42608642578125
34128,34121,-24.338394165039062
34128,34127,-27.369415283203125
34128,34134,-39.86463928222656
34128,34132,-19.890548706054688
34128,34131,32.033660888671875
34128,34128,0.0
34128,34125,-59.235198974609375
34128,34123,-53.59196472167969
34125,34246,41.60284423828125
34125,34225,85.50772094726562
34125,34117,42.153900146484375
34125,34130,59.3377685546875
34125,34119,46.809112548828125
34125,34121,34.89680480957031
34125,34127,31.86578369140625
34125,34134,19.370559692382812
34125,34132,39.34465026855469
34125,34131,91.26885986328125
34125,34128,59.235198974609375
34125,34125,0.0
34125,34123,5.6432342529296875
34123,34246,35.95960998535156
34123,34225,79.86448669433594
34123,34117,36.51066589355469
34123,34130,53.69453430175781
34123,34119,41.16587829589844
34123,34121,29.253570556640625
34123,34127,26.222549438476562
34123,34134,13.727325439453125
34123,34132,33.701416015625
34123,34131,85.62562561035156
34123,34128,53.59196472167969
34123,34125,-5.6432342529296875
34123,34123,0.0
