param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,3.7277111310292264,5.716492447767283,1.370844449241507,7.230431684268574e-15,1.2193918435796476e-73,2.1168933253190598e-06
Trip_Time[T.Daytime Off-Peak],-0.012668534991649901,0.061166208951580155,-0.021587297829757827,0.6608452973545985,0.14568842593524786,0.5189252883287611
Trip_Time[T.Evening],-0.23644376138732356,-0.49395616518106855,-0.25534209551501263,1.675397546658092e-07,5.847884722373263e-14,6.484841607345591e-06
Trip_Time[T.Lunch],-0.1376394103534465,-0.026774707792322435,-0.12094667564498779,0.01994822117397473,0.6703387128408907,0.007627749526894672
Trip_Time[T.Nighttime Off-Peak],-0.27965307379115534,-0.4609023972618142,-0.09684981825028206,0.012107234465413222,8.403520193046959e-07,0.08966541553401709
Trip_Time[T.PM Rush],-0.09172811226469914,-0.24399645503737627,-0.08922143170459777,0.10867993354095393,2.0385326067061155e-08,0.01393974332893416
Season[T.Spring],-0.14572397140093363,-0.031246375805491746,0.004708393372094281,0.01713340632182034,0.4104105485830219,0.7295608757362502
Season[T.Summer],0.24076628222188326,0.038826392722907714,-0.02088195497373414,0.00828466298842433,0.36150054916546287,0.5766161002388928
Season[T.Winter],-0.5810359296303673,0.00427560484529515,0.025081615850174196,1.0953044794424061e-07,0.8289954532070712,0.4585236570865814
Trip_Purpose_Agg[T.Home↔Leisure],0.47094475033325633,1.5001875857382623,0.3160264611814705,0.027597711441063526,8.572884319441649e-15,0.038723858952229503
Trip_Purpose_Agg[T.Home↔School],0.38197216306832743,0.6609058814090998,0.7576763383455399,0.004228207631211428,1.300159746380373e-12,7.744079508216203e-09
Trip_Purpose_Agg[T.Home↔Shopping],-0.2616835870052467,0.19176061963075666,0.21249247671568094,0.017742889608881315,0.01592877883819013,0.051243521916109556
Trip_Purpose_Agg[T.Home↔Work],1.2924784375217784,0.8540172406464557,1.2272545921364781,8.653584536367595e-08,1.0681381114823195e-16,2.5868684883323694e-19
Trip_Purpose_Agg[T.Other],-0.46303841910034815,0.16824431562052342,-0.18089642800324016,0.04620020623991029,0.16541421984166824,0.11117467513795419
Occupation[T.Employed_PartTime],0.1855764228964669,-0.03598926875862365,0.08752729509851702,0.006276107762081717,0.43729724831554173,0.043627635804419494
Occupation[T.Home_Partner],-0.02169636641169023,0.5279710988662026,0.27311391263838575,0.6702838476789973,3.2540210822878276e-07,0.011691861050813664
Occupation[T.Other],-0.10784600921316331,0.4848583649055682,0.19645152591852333,0.17661743507268915,1.0307301267073578e-10,0.006210088790769335
Occupation[T.Pre-School],0.2230079568371178,-0.20718824475167497,-0.019736397590080383,0.9999999842900777,0.9999999779827092,0.999999995752772
Occupation[T.Retired],-0.17004443267754538,0.5100980634899769,0.45598243340606737,0.0028500240782922404,1.477205418939089e-15,5.4332602229438545e-17
Occupation[T.Student_3rdLevel],0.6550622069863415,0.7908460998617091,1.3768863125543878,1.339305759326961e-06,6.110883010138146e-15,4.80564350003803e-66
Occupation[T.Student_School],1.836810161528829,0.5803028552478241,2.0599488659990355,1.3139764105858243e-05,4.7179807362873326e-07,6.3681868459777136e-71
Occupation[T.Trainee],-0.05244327732704461,0.29234151812890274,1.2945602717050257,0.7517797942616081,0.12427732015620276,6.453039253127016e-26
Occupation[T.Unemployed],0.05644532221188129,0.4273740570769827,0.4848875292402251,0.6617054393388268,0.0016562122091253746,6.383333151394802e-05
Education[T.No diploma yet],-1.3572780330374998,-0.9744293332956602,-2.1362470341145468,2.226477566334903e-65,1.1791214218280301e-27,9.617649327405608e-100
Education[T.Pre-School],0.22300370585666998,-0.20718822882990542,-0.019736380422229905,0.9999999647138248,0.9999999726218123,0.9999999957527713
Education[T.Secondary],0.29366497486072257,0.04777556412591948,-0.004394558197982215,0.023191420502454253,0.4753365115404994,0.5877496253298
Education[T.University],0.8776421311120286,0.05860658548622642,0.2272314014190562,1.910630042858734e-05,0.35811783550880266,8.863274517376217e-05
Education[T.Unknown],0.2345334583191613,0.13831261606943246,0.09892260317292884,0.19008743496755756,0.40072130293694896,0.4425837544062968
Sex,-0.04732765172468241,0.035741278477144846,0.31828287490073087,0.19785932247348992,0.26121513874307706,5.453098241363877e-36
Age,-0.0039980576578647975,-0.015120736396865805,-0.008366333473386913,0.024685339667537307,1.680156224281557e-13,2.776728391071967e-07
Trip_Distance,-0.00029612425271879786,-0.0016458610055912505,2.326411009799298e-05,0.0,0.0,8.26845365361973e-37
CarOwnershipHH,-2.7956025061001237,-2.498659372910384,-3.1621175585946557,0.0,5.969840633979512e-210,1.0251734775319503e-241
HHSize,0.13774654216445723,-0.07363230834311235,-0.014188167366914155,6.303984711965601e-13,4.6860456769186265e-06,0.3195311577138232
UrbPopDensity_res,0.003478373214356056,0.0035210076225502106,0.001595150420757467,7.474346656577586e-15,3.0119668328430626e-18,2.891637865453987e-05
DistSubcenter_res,-0.001844172445914593,-0.04373644761723568,-0.030157512802082218,0.6943035721021658,6.447677234440086e-06,0.00013230528757328952
DistCenter_res,-0.054042260598695914,0.0002588385712668055,-0.014562619898759406,1.3545449708538197e-15,0.7251445082052332,0.0077115400798872
IntersecDensity_res,-0.0014931945893081697,0.00041322814259983024,-0.0017725204513822307,0.33675538585310955,0.6897642443805627,0.3162615391053138
street_length_res,-0.004540116603196622,-0.0011494310576610936,-0.0010716118594140548,0.005687504589488351,0.2635639369824225,0.15915095568493481
bike_lane_share_res,-0.006093799054506083,-0.010995751502932485,-0.01179084004098035,0.01651175362245487,5.6474291890022686e-05,1.729961400640492e-07
LU_UrbFab_res,-0.007201175034196076,-0.01025091443704364,-0.0048972990224823605,7.760245406753843e-12,1.2100803623241188e-21,1.957888795116825e-07
LU_Comm_res,-0.006312666730827869,0.004732786313913833,0.0033131914349238444,0.00224992871330517,0.008201624607856617,0.035998695768599216
transit_accessibility_res,-0.003324556781503311,0.005539487815740948,0.0067205581410040675,0.004337374554862673,2.141105507594854e-05,4.583520076874296e-07
