param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,-1.7302697086751064,1.9863685175712846,-0.8780957140139789,0.5940453173606889,6.508223719863059e-08,0.0009775520756124124
Trip_Time[T.Daytime Off-Peak],0.22414351388672515,0.19230027465353444,0.1196559943134134,0.5732589784479349,3.6883552695146795e-08,1.2530607665803705e-05
Trip_Time[T.Evening],-0.08258742888570704,0.04618283144696337,-0.15169809165608092,0.7609358305436057,0.26155540064587185,0.0003004918130128637
Trip_Time[T.Lunch],0.21679003535955885,0.2903260244578835,0.17787921329081197,0.47069634148941064,0.0031236508759709424,2.5136711916044283e-06
Trip_Time[T.Nighttime Off-Peak],-0.49855072681833623,-0.6664575289362668,-0.46459380193113914,0.08060376735678593,1.7829205881655793e-17,3.9080812276046196e-11
Trip_Time[T.PM Rush],0.20505503136333592,0.0972086548264526,-0.03625018807015139,0.5564469006923415,0.002253256136661878,0.19145283609132763
Season[T.Summer],0.1617705173047285,-0.24569659274480563,-0.08703229759029768,0.5114279185928094,0.00044827952516393447,0.06315101800352602
Season[T.Winter],0.1665715382025534,-0.05923390255415584,-0.007235977440197133,0.5352288694561917,0.12589276538569438,0.5253652751298384
Trip_Purpose_Agg[T.Home↔Leisure],1.6510162817188316,1.4810427910732744,1.409065832377581,0.0008873653504472517,2.765667658171155e-90,1.947105304684282e-44
Trip_Purpose_Agg[T.Home↔School],0.6284675740977106,1.5572877191486685,1.840592324593657,0.24194861026281772,3.621144911443411e-81,2.1179425481750863e-53
Trip_Purpose_Agg[T.Home↔Shopping],0.6063334624446399,0.9460451459534077,0.8471243673203888,0.2590014401215391,6.1100507621857835e-90,3.098859290524821e-19
Trip_Purpose_Agg[T.Home↔Work],1.6282342552967615,0.7683238617498823,1.7194685053501502,0.006777270725179315,9.715535033877172e-22,3.5260375151050144e-137
Trip_Purpose_Agg[T.Other],0.8855853376357414,0.50856139431878,1.0795808347232843,0.4533862880004892,1.059849877984508e-06,2.8254965889488964e-11
Occupation[T.Employed_PartTime],-0.2046047345227993,-0.07771746569576168,0.5990383084203136,0.817139709850616,0.332888049816933,1.5276147506094948e-34
Occupation[T.Home_Partner],0.37822917999497035,0.448105604495828,0.2787643550161232,0.594359780433065,1.2375499266937262e-10,0.00020552257777813794
Occupation[T.Other],-20.744900950332557,0.3075313875207797,0.5435212396658704,0.980504235718989,0.007105872342227988,4.516564476794473e-09
Occupation[T.Pre-School],-0.3332987727312107,-0.2574857117391315,-0.39499395262530845,0.9999999999999969,0.9999999999999974,0.9999999999999984
Occupation[T.Retired],-0.2285482893345096,0.5674614026599227,0.877264204240396,0.6084769226341544,6.479386816754013e-40,2.7103837673310876e-135
Occupation[T.Student_3rdLevel],0.3575947886477777,0.5215099622122441,1.37926742956181,0.57277310174219,2.613954899551646e-13,3.1815932334971008e-86
Occupation[T.Student_School],-0.3536288766564583,0.12131565003126327,0.7037806815379514,0.4080806298222055,0.11157960432119007,3.1067127233884308e-24
Occupation[T.Unemployed],0.3274165634452322,0.5608919756151918,0.4060835873921461,0.29935057854063823,2.2029310529301238e-23,4.643311955965901e-28
Education[T.Elementary],-0.14232406302956982,0.1436266535270415,-0.0015462703669902307,0.6276897685462718,0.012707368659202092,0.6464783311598267
Education[T.No diploma yet],-0.855310689984004,-0.5472805176333315,-1.270648956321034,0.22659588781517537,1.3016355860357057e-07,5.360059769129068e-110
Education[T.Pre-School],-0.33330324110418486,-0.257486493556878,-0.39499364772122225,0.9999999999999976,0.9999999607213018,0.9999999999999984
Education[T.Secondary],0.05155472807396909,0.12306112761635538,0.1532643578977589,0.7146320656341827,0.010784729513091817,7.740281463559606e-09
Education[T.University],0.33222685011358966,-0.13908310768647444,-0.2470209746013757,0.25156793905418456,0.0006270373760143751,3.139897544786356e-20
Sex,-1.3675939630138216,0.13780028094026717,0.5327811907281731,0.001600241565040186,0.0002127054373943905,5.996717563133809e-136
Age,-0.029378494734349767,0.002003949366872647,0.00047874397631969757,0.09340963409893024,0.10080503624391594,0.4417068921497476
Trip_Distance,-0.00025526234586862565,-0.0015225623704485363,1.78548530072529e-05,4.025944063109908e-15,0.0,4.307882067666468e-37
CarOwnershipHH,-1.8453170957824994,-1.7229693448609997,-2.285573892765356,0.003188120604867139,1.47628985345869e-54,0.0
HHSize,-0.11630970795579483,-0.04637169071750299,0.0030248046643316867,0.10975678244530755,2.2649324540862195e-05,0.6629766805277907
UrbPopDensity_res,-0.0014681308512228242,0.0029744371293841236,0.002334445063067088,0.2161809163320364,1.0963321968860992e-32,1.9896580617008584e-40
DistSubcenter_res,-0.01414268213956457,-0.024459063168789874,-0.01016787068233246,0.5454692892569496,0.00033782408391742555,0.04052757339994988
DistCenter_res,0.038190318521645755,-0.0011673129467733659,-0.04288657267185347,0.11819202112375415,0.6960413604280041,7.576996239761029e-66
UrbBuildDensity_res,-0.006422352462181468,0.0024386176255167145,0.005793504721205346,0.3560575212252556,0.005888261097443491,5.529944649834809e-19
IntersecDensity_res,0.008492096206129967,0.00365333740322367,0.0038904683844350877,0.37424284334393604,0.012730081987850392,1.0999061124153928e-08
street_length_res,0.004634148380830029,-0.0023361400244293787,-0.00039199755358556773,0.7668622406506658,0.18224392709962708,0.44502700002605244
bike_lane_share_res,0.030237157864349398,0.007142327319654161,0.001443874739794217,0.177693592956664,0.08341497565969332,0.5964848273755796
LU_UrbFab_res,0.00782695810408797,-0.0075995043205908195,-0.009342238963691466,0.28387931530710875,0.00045741131766341707,4.608518225029969e-29
