geocode,score_spatiotemporal
001,4914.709236047002
002,5127.701406543588
003,3208.436742716759
004,6313.6006256341
005,3465.282165606845
006,1751.427471008306
007,2828.12415238836
008,2841.9531796991787
009,1907.414321723516
010,2070.711289244172
011,3088.161169675835
012,2548.5084646677333
013,3012.6102543457705
014,1682.86503108774
015,1918.723230397456
016,2325.013288087321
017,1737.12429935899
018,571.9880592288076
019,1566.8093465868938
020,1822.3413924672584
021,1477.823096165952
022,1676.4920321899388
023001,1360.8708570580477
023012,1782.4332637161574
023030,1854.5168060660444
023032,1629.1750029451275
023035,2833.715149706414
023043,1632.068958622702
023044,1291.3713600074543
024,1519.800857360587
025,823.975910145976
026,648.7235053114752
027,2939.0729773884364
028,1704.8108168257986
029001,670.9527211590236
029010,875.1099558180038
029015,671.5208294790192
029026,589.3110426684589
030001,784.2492213222811
030002,758.3760360591465
030003,615.2808902426941
030005,937.3332500955148
030006,1089.3151267809924
030010,662.1109774022815
030014,433.3091303906658
030016,1141.0609011406805
030018,928.290762689841
030020,185.9216319985335
030023,266.8850898830885
031,742.2759182604741
032001,667.3997672288237
032003,446.54832186066
032005,300.42120052657066
032006,448.4840043018648
032008,711.0623447920358
032010,575.1650005593792
032016,770.6799405240149
032020,1036.716273882668
033001,675.5777416992163
033003,656.6245716328476
033006,733.9147774398515
033007,1359.1896536481504
033009,1335.762829887119
033010,317.3793645844092
034,708.9943937049559
035001,602.3322630448445
035002,418.0066841469555
035003,212.67481764178527
035004,589.9151733831824
035013,369.3364690948048
036001,744.1982257136802
036002,517.1776742168454
036009,528.1513826747887
036011,877.673558594508
036012,897.2257721883952
036014,508.40027759167737
036018,181.23537378711117
036025,747.7055587087777
036026,289.4475870475637
037001,641.5200400591265
037002,1033.7397953588074
037006,112.72968281869422
037014,377.2493544840538
038001,733.7330810594705
038002,229.30973107060564
038004,159.68655015054873
038006,1132.7409778668896
038009,1147.572365428637
038010,665.3505903416086
038011,522.9889871096556
038013,1201.694998337117
039001,11.322277074202606
039009,0.2407882305974869
040001,54.02697120296271
040004,101.88625843808902
040006,531.889683548273
040019,271.1661626238885
041001,227.8166686033724
041003,482.1416786137336
041004,749.6866852968807
041006,523.6263857051765
041024,586.4145755185195
042001,99.50980274780504
042002,111.51235769458002
042017,67.99211474839406
043001,377.4414809840746
043003,225.41336246287884
043005,268.06561962250566
043007,416.3718039135671
043008,554.5533666380719
043016,412.60239325149166
044,258.3915957151977
045001,59.887889612369925
045002,93.6737149493216
045003,67.70517076906246
045011,262.7826184746532
045017,85.4065845513242
046001,622.7146511254257
046010,252.3615425553897
046029,91.19986491479992
046033,298.022623496146
047001,479.2748625277736
047002,163.9973562922801
047004,379.8697848341261
047005,383.9694066587806
047009,198.47795610188143
047020,40.83666649873774
048001,0.0003665510348637
048003,1.6655611890936073
048007,13.608328583127578
048010,14.876668474792224
048011,0.8934594773466066
048012,0.0177667592992777
048014,3.468672629827734e-11
048017,4.477836939428606e-07
048018,5.7784522557373426e-27
049001,421.8872185399432
049005,681.4520385090298
049007,464.4672727853745
049008,51.358229692309614
049016,224.10172284739969
049026,463.76869843027606
049028,686.3820520037217
050001,97.01127799799156
050002,8.404075631201827
050006,135.95117893687546
050012,191.3488738271655
050014,645.1986266617521
050017,421.25637412543057
050021,857.6641832727262
050028,389.79100083243424
051001,68.42815303724782
051004,56.8820819322386
051008,107.5913837896695
051010,149.93386828158805
051012,515.9970600688096
051014,515.9970600688096
051017,68.43964141643357
051019,175.85695852411695
052001,7.150745234648909
052003,51.37274607736958
052005,13.185895516229673
052008,55.53648867390973
052009,108.14454973416376
052011,8.00394236548388
052013,8.00394236548388
052015,7.674166589623167
053001,3.712749176033112e-06
053003,0.1384163384252133
053005,47.40180950508833
053011,1.6851670523389378e-10
053013,0.6893581902358669
053022,9.172346139619841e-14
054001,1.957985484983345
054003,142.88086265843253
054005,18.75018245339346
054007,117.1131534452119
054008,184.29452574725093
054009,191.7228197675332
054010,33.71279643067897
054013,51.207985105669806
054022,21.976987614309795
054024,16.635706883673635
055001,145.95303220543886
055002,43.34943647502114
055003,132.05576995234333
055011,36.680602382969134
055014,118.1022916230346
055017,209.4166618344002
056001,74.8682749642785
056002,34.10138263572344
056003,23.205539992855893
056004,103.27699467510692
