geocode,tot_area,pc_urb_fabric,pc_comm,pc_road,pc_urban,pc_urb_fabric_urban,pc_comm_urban,pc_road_urban
101,1019414.1612774433,0.367047395750645,0.25287383662184376,0.18426198540448677,0.8961940087552803,0.409562429747143,0.2821641677487435,0.20560501811478007
102,1736899.4572768246,0.4070835143884265,0.23723029307202037,0.17739413099798088,0.8594042049070685,0.47368108285256344,0.2760404146471139,0.20641524673149972
103,1332421.0120158598,0.6743659128935331,0.1575057447234987,0.16794910171845243,1.0000000000000233,0.6743659128935174,0.15750574472349504,0.16794910171844854
104,1467545.09922791,0.640597215689715,0.17869130730119048,0.15052768840691524,1.000000000000041,0.6405972156896886,0.17869130730118313,0.15052768840690908
105,989090.0287734206,0.6163644540667321,0.21717163004969184,0.14916521282617445,0.999916551144766,0.6164158932673733,0.21718975428605555,0.14917766153125572
106,2957366.578307349,0.30529394100739343,0.21457980090055673,0.12405498209737771,0.9497565248315285,0.32144442604545165,0.22593137850631742,0.13061766763790653
107,2479507.071680375,0.5665351944558008,0.10079812979964128,0.1661567868407502,0.9388146769245721,0.603457965007207,0.10736744138879689,0.176985714992289
108,2620402.7516350946,0.42027895832198464,0.20380647951955544,0.14955967707717954,0.8209871786886197,0.5119190277652145,0.24824563015113082,0.1821705392720924
109,1948713.9197340899,0.3761063022926996,0.3608110436281797,0.16718694558587527,0.9801714995841654,0.3837147911893597,0.36811011520050585,0.17056907455154918
110,3840035.426423238,0.29913050022418064,0.3317104071704789,0.1508899635330945,0.9487291231319017,0.3152960027586215,0.34963658127775343,0.1590443044849128
111,1733061.6647839916,0.28039939766708827,0.34798302201521375,0.1371881891265976,0.8517545271276425,0.32920212189851744,0.4085484854289076,0.1610654064724904
112,3275047.733352807,0.4454206381787802,0.19945225347269618,0.11325711295036812,0.8222501079968922,0.541709431043898,0.2425688382803472,0.13774046588607586
113,2208731.926684915,0.49282270042126125,0.24047964891893236,0.10118714502049207,0.9089780308453254,0.54217228986596,0.26456046324386157,0.11131968164994123
114,7141956.939535453,0.269852854087666,0.278843381387253,0.08596762410280072,0.728883175322123,0.37022785437241995,0.38256251595328816,0.11794431126059145
115,1904415.8743518703,0.6371645662523973,0.09909936161445104,0.11207121828146481,0.982398301870676,0.648580687730336,0.10087493171124862,0.114079206028817
116,4165828.4685362047,0.5529274792435137,0.09622990433308784,0.10246456024421476,0.845964381494898,0.6536060989547092,0.11375172103941376,0.12112160096285651
117,8027824.683594594,0.35371485203338104,0.2706177747745645,0.08124343208216284,0.8164984051503569,0.4332094830831238,0.3314369912636029,0.0995022544682154
118,2691185.434407836,0.5325060070673553,0.2224654971216678,0.13413421070334455,0.953149192661805,0.5586806463951948,0.23340049892965986,0.14072740315580148
119,6179478.343823172,0.53328666089154,0.2041572287368378,0.14224204773834015,0.9566303364353117,0.5574636728317902,0.2134128732500667,0.14869071397879374
120,7784102.429762316,0.37505197723364997,0.10879334577653048,0.10355216991742563,0.7089154168926525,0.5290503892235738,0.15346449404838447,0.14607126245232444
121001,1875032.3031000104,0.27934566682289885,0.12709506367890486,0.06630603103145297,0.4874149212525164,0.5731167730874154,0.2607533297345659,0.13603611243797278
121004,5049817.93071994,0.13564096982246202,0.05613809705856223,0.021884671716428092,0.25827240904350596,0.5251856763360786,0.21736002411742622,0.08473484177995033
121005,1029418.1760679465,0.4481481457254875,0.3349952152613838,0.0804604533361409,0.9362038760466179,0.47868648826569493,0.3578229313426842,0.08594330294370026
121006,1429781.7148599916,0.3102899040218707,0.05809664461132266,0.044060374208801156,0.43783794042105817,0.7086866517859836,0.13268983623359026,0.10063169529444926
121008,599864.426472607,0.49545500831302863,0.21785736632278593,0.06511674193880874,0.8470612532607131,0.5849104848153582,0.25719198639314056,0.07687371094846521
121009,3107969.658202933,0.23503240551425672,0.1190412680115781,0.049935865417205516,0.41413165011001934,0.5675306522740229,0.2874478875979493,0.12057968861819525
121011,10068256.848955918,0.098922158909752,0.04723128157143923,0.02269532514870403,0.22576091692116618,0.43817220561827713,0.2092092919162443,0.10052814038060029
121012,4606118.845060771,0.11870442273619201,0.1228832987709229,0.04322003443939781,0.34839805206543567,0.34071494381919537,0.35270948859336076,0.1240536053033967
121013,360890.2690564533,0.8236768252808854,0.02853119301329966,0.12135164549678797,1.0000000000000169,0.8236768252808715,0.028531193013299185,0.12135164549678593
121014,711976.109666486,0.6334076619402601,0.07467150206664401,0.07961211493110819,0.9280053329814021,0.682547437421843,0.08046451826601786,0.08578842394724004
121016,9855142.09900035,0.08899442965637708,0.06453684746945139,0.03380838577056222,0.2738340363634118,0.32499403959510137,0.23567869183289897,0.12346305163356058
122,2873058.7043211833,0.5666173194591768,0.19286079789197544,0.13304204419426413,0.9926714260587602,0.5708004729307444,0.19428462714767336,0.1340242508263644
123001,687432.1781476567,0.3232881906551239,0.2691740443973464,0.08305387409744058,0.7777200843262078,0.41568707967110125,0.3461065874755573,0.10679147391364574
123002,4985737.747386546,0.1456634241806103,0.16620596759561396,0.06706181509685583,0.4759262383175218,0.3060630250089902,0.3492263174713368,0.14090800148764746
123005,327673.2115280576,0.6450952394269626,0.13609446923797386,0.10078938489177586,1.0000000000001,0.6450952394268982,0.13609446923796029,0.1007893848917658
123006,303381.06673574715,0.7765753803347651,0.04169271384127395,0.12152534877303649,0.9999999999999707,0.776575380334788,0.041692713841275174,0.12152534877304005
123008,1328912.1913795264,0.5133520161319993,0.07157675132566599,0.07963955315449353,0.7542786241826306,0.6805867217678216,0.09489431230167723,0.10558373338604742
