geocode,tot_area,pc_urb_fabric,pc_comm,pc_road,pc_urban,pc_urb_fabric_urban,pc_comm_urban,pc_road_urban
30732,47638870.159666926,0.04553307244810864,0.041713553914794387,0.02116149786910885,0.1482227210053426,0.30719360796559275,0.28142482901316357,0.1427682458234328
30734,4544658.208476621,0.11130680122564456,0.0481811942661204,0.0311522894156223,0.2035695238426892,0.5467753675724969,0.23668176530860777,0.15303022194862334
30735,7000509.630865625,0.18310104052847107,0.09320361001404505,0.04941713343984461,0.3844816450398462,0.4762283008581467,0.24241367882304443,0.12852923950302805
30736,1691525.0059372017,0.2755012209097685,0.14667679216074153,0.0522242786221646,0.5529134395802529,0.4982718834234101,0.26527984610410626,0.09445290145562556
30740,44858091.371421635,0.0648274087556557,0.19126526901882984,0.052704524545859485,0.34897382205917765,0.18576582155398036,0.5480791306644078,0.15102715795376206
30741,6763437.378567097,0.07512522318959351,0.14091117175647908,0.022553574886900792,0.2528985764523477,0.2970567262317072,0.5571845193167001,0.08918031569525438
30821,83933875.75349368,0.04636427957821718,0.01842769630856305,0.02021979555765953,0.09355354729307655,0.49559082386230774,0.1969748538859178,0.21613072024213772
31201,10770944.295237307,0.15794592882417016,0.025331478510926982,0.028237743850877836,0.22688948111450352,0.6961359691437619,0.1116467735150006,0.12445594089321044
31206,13506245.216730619,0.07569605393728111,0.050863396128895136,0.04144302892971996,0.1755453683080163,0.43120507631088806,0.2897450193026395,0.23608158579839592
31214,10676961.039413337,0.2509087017745375,0.07140620100539916,0.062590891440076,0.498995218425984,0.5028278679022147,0.14309997043787473,0.1254338501228747
31235,35259726.504973285,0.10506864504059836,0.052061618502291164,0.039449005259054495,0.2258608649623993,0.46519190058928495,0.23050305111936165,0.17466064900451814
31701,11877263.466831705,0.03847359703685366,0.023819681364901327,0.013441801973422042,0.1021635151329129,0.3765884228513496,0.23315252351989207,0.13157145147105107
31702,8953605.77788711,0.08266010626527151,0.09455214296127905,0.040290013277888725,0.2740835607739752,0.3015872459911512,0.3449756077828108,0.14699901433021056
31704,7263425.86300539,0.3340364296690049,0.18996803715819108,0.09948779458008156,0.7798490246681792,0.42833474057512,0.24359591555432317,0.12757314740813197
31711,5445629.464087579,0.0904560626213141,0.039216145678818516,0.018278679693024682,0.18357061549026862,0.492758943906844,0.21362975536189469,0.09957301523562014
31716,5361485.989697983,0.3824445441354125,0.0984280126281607,0.049355276903027934,0.597217639583,0.6403771737258962,0.16481096020018238,0.08264202801760788
31719,13160280.837966112,0.32552233106034834,0.03417982307957255,0.05407958225161461,0.4787925895234283,0.6798817237007798,0.07138753570433042,0.11294991492128847
31723,10478909.404616741,0.12058144593254666,0.14607020163641277,0.10390789560973841,0.4005330935105277,0.3010523921399201,0.3646894701163399,0.2594239959026189
31725,6045444.480129482,0.22360174739799737,0.33402332499547094,0.09990040356882196,0.7292285054153721,0.30662782068651134,0.4580502853563159,0.1369946495878109
31952,30271486.301371798,0.07798974473083861,0.011870894628851845,0.018167344139231458,0.11717246433588145,0.6655978874633602,0.10131129951166051,0.1550478966385289
32144,76237281.14351374,0.12715385476433594,0.0179392226366305,0.02493506951549776,0.19731159769176987,0.6444317326088921,0.09091823717658117,0.12637406927518804
90101,2869634.7122314256,0.4163583242044034,0.23983500936438182,0.20668871197104668,0.9950242173137599,0.41844039266545163,0.24103434387944642,0.20772229295990266
90201,19236086.160829708,0.15999372283755003,0.11029689391748458,0.08230887320185133,0.774361149580661,0.20661382989602622,0.1424359860734407,0.10629261714178709
90301,7398365.690924727,0.36015232272499237,0.32235193048052524,0.15270542908151133,0.9816415061404369,0.36688783071227205,0.32838050190841106,0.15556130025706635
90401,1775173.7449355521,0.6547431436150651,0.10452242570076549,0.1412032867691767,0.9993327154427919,0.6551803353350206,0.10459221847295663,0.14129757245724842
90501,2011470.5914635325,0.7361282845512558,0.04768444432955369,0.17904369680030416,0.9961967325436717,0.7389386659316161,0.047866493406173945,0.17972724759208658
90601,1452669.765418989,0.6989150233015208,0.07422099215971503,0.1983089310298884,0.9999999999999939,0.698915023301525,0.07422099215971548,0.1983089310298896
90701,1604960.0275066854,0.727855805274148,0.10812232790809942,0.1326605957171643,0.9999999999999906,0.7278558052741548,0.10812232790810043,0.13266059571716554
90801,1089969.115981364,0.7169089763672799,0.08773140661262378,0.16182167759105295,1.0000000000000067,0.7169089763672751,0.0877314066126232,0.16182167759105187
90901,2967374.152295127,0.42764035732607764,0.3211996064282614,0.17510014862467693,0.9938994953997722,0.43026519210986175,0.3231711132915573,0.17617490443965575
91001,31824295.649593346,0.25251816992418474,0.10312861278535239,0.0756612549909586,0.6349585484128983,0.39769236992771095,0.16241786655699975,0.11915936115841991
91101,23255228.428848226,0.2068589424191904,0.35823082364094755,0.07103974867306978,0.8509153444693843,0.2431016713515537,0.42099466882258885,0.08348627056122593
91201,8103045.920152266,0.5286219873503585,0.11375548622353403,0.12344402625950779,0.9527453408738092,0.5548408002347547,0.11939757807600856,0.12956665434468695
91301,37714265.35498686,0.19962112488536474,0.03836581097768888,0.03787705116031228,0.37315717529325676,0.5349518597049259,0.10281407813621153,0.10150428202417779
91401,33762562.58754292,0.22871646499109832,0.05818486965641717,0.05169042711307623,0.41826229287113964,0.5468254463511069,0.1391109613467907,0.12358376070252472
91501,3923774.9613244203,0.5578961477293712,0.0587713759910669,0.15100208908885776,0.9166262952481568,0.6086407848231463,0.06411705216808757,0.16473680699720403
91601,8673907.210874788,0.49330999348216326,0.0500176060477486,0.08942001812256441,0.7462708995191085,0.6610334046256507,0.06702339067486027,0.11982246417512193
91701,11389714.627202677,0.30582544399684225,0.02858296880436632,0.06636701670309768,0.511871160067515,0.5974656668613726,0.05584016259207936,0.12965570612406443
91801,6347259.977556825,0.5519014699508219,0.046955590083234106,0.09038646644243682,0.825126327789891,0.6688690584253874,0.056907152882886565,0.10954257960055383
91901,24943993.53238169,0.3233994738651417,0.04195415682001974,0.05876178721465316,0.5017605527242485,0.6445294914263052,0.08361390028019282,0.11711121349738061
92001,5709593.421425594,0.33403558919457016,0.1796029974324099,0.11852103800041006,0.75633487745629,0.4416503841763858,0.2374649150604449,0.15670444605043302
92101,44442164.201030925,0.2962745961104049,0.1397106619841311,0.06726520390617853,0.6369287870945048,0.46516125839111255,0.21935052209125758,0.10560867285183329
92201,102305976.8763149,0.19421472312148527,0.1072425473158829,0.04648918191092484,0.44272781332183814,0.43867748372136295,0.24223133060294907,0.10500623749411882
92301,32066495.46620307,0.3455140460233991,0.23697115988652753,0.07013094766779711,0.7440382648365265,0.4643767160272495,0.3184932430035608,0.09425717867239752
