geocode,tot_area,pc_urb_fabric,pc_comm,pc_road,pc_urban,pc_urb_fabric_urban,pc_comm_urban,pc_road_urban
75101,1827864.8535053686,0.34334536061444876,0.23921907662917047,0.16181006316093852,0.9088097861419521,0.3777967247381948,0.263222381929551,0.17804612761472235
75102,994332.3100519353,0.7650012380001379,0.04598818528190024,0.18901057671800978,1.000000000000048,0.7650012380001012,0.04598818528189804,0.18901057671800073
75103,1172065.254424448,0.7641038896890486,0.06370380555745629,0.1532525934958207,1.0000000000000047,0.7641038896890451,0.06370380555745599,0.15325259349582
75104,1620297.235152269,0.45900466820107466,0.16449054817036002,0.17607294239037197,0.8529228053240208,0.5381549951952583,0.1928551413370533,0.20643479256423775
75105,2517508.6920714597,0.45167719005778095,0.28506070951239276,0.15985421580532144,0.9766301296357959,0.46248541423375916,0.2918819529136351,0.16367938173782756
75106,2136530.2224838147,0.5598402574952998,0.1602094287494964,0.14739584595409472,0.9827135171549938,0.5696881621370856,0.16302760260519356,0.14998862168988303
75107,4097322.0208351365,0.43017550291128076,0.19541927213858032,0.17250232850162908,0.9496464062247695,0.4529849216419438,0.20578108952726035,0.18164900890574204
75108,3831060.2783574103,0.6139380370699967,0.08958609855481597,0.16188265303360874,0.9581124113595026,0.6407787121751782,0.09350270124118192,0.16895997913638047
75109,2150314.005603474,0.7897222149280875,0.041404104508807354,0.16382985165121527,0.9997754804645371,0.7898995628109922,0.04141340262672704,0.16386664291376013
75110,2878814.342163287,0.6640779447069128,0.08488213865689297,0.1384234494367607,0.8994480893664402,0.7383171442108248,0.09437135912610907,0.15389820832713583
75111,3651815.703341835,0.7800516625016247,0.027361071120137668,0.15069345357552083,1.000000000000033,0.780051662501599,0.027361071120136762,0.15069345357551586
75112,16697245.677383222,0.1814229687987758,0.13943731029361686,0.0870429915444225,0.933936964896695,0.1942561175087908,0.14930055831877298,0.09320007111406124
75113,7144535.260485098,0.4521423683572976,0.24017702451481832,0.15832576068009588,0.9306129667862039,0.48585436104413465,0.25808476035343686,0.17013061963542267
75114,5699497.95255891,0.4795760335225332,0.1954523625219653,0.16745729058138983,0.985444230331974,0.4866597406136061,0.19833934433420122,0.16993076363639292
75115,8518915.994124426,0.49012137257278526,0.20806216436139244,0.16218239998712564,0.9479458818423467,0.5170351830847424,0.21948738672404014,0.17108824785643012
75116,16510035.859633187,0.27555762901421743,0.07256099811381068,0.11230608104359194,0.9541992532592184,0.28878415915020555,0.07604386386382837,0.11769667672657756
75117,5650226.376470079,0.5910690427790256,0.08953507939325304,0.19185403784004199,0.9595691633207828,0.6159733611421108,0.09330758304424751,0.19993768575898413
75118,6061759.939324541,0.5113868154790837,0.14837959765978156,0.1597328362035304,0.9004790831026253,0.5679052685122751,0.16477850562451227,0.17738650369663952
75119,6856687.1942854,0.4912732841200826,0.18180890164366253,0.15881218557535567,0.9390986976857268,0.5231327498704392,0.19359935445731563,0.1691112829425974
75120,5955575.299703349,0.5952736140688901,0.09565550863405514,0.1536682840790398,0.9988210106828357,0.5959762637170961,0.09576841857647853,0.15384967119783127
91027,8210159.394825162,0.3987314439734274,0.3095479948725252,0.09669295324839709,0.8911346136882562,0.4474424378188443,0.34736390004127227,0.10850543987759742
91326,2357204.2422208446,0.640596505685988,0.09266697876021282,0.12239710164344776,0.9046671621116986,0.7081018660948082,0.1024321238143618,0.13529517458967466
91432,5010196.631992387,0.38490102735369236,0.266113448486232,0.07965935317441111,0.8057461509840135,0.47769514863165513,0.3302695869676104,0.09886408154370645
